utterance|intent|domain|dialogue_id
tell me my credit raing|credit_score|credit_cards|single_sen
give me my credit rating|credit_score|credit_cards|single_sen
please tell me what my credit score is|credit_score|credit_cards|single_sen
i'd like you to check on my credit score|credit_score|credit_cards|single_sen
let me know what my credit score is today|credit_score|credit_cards|single_sen
can you check my credit score|credit_score|credit_cards|single_sen
can you check my credit score for me|credit_score|credit_cards|single_sen
i would like to get a new credt card|new_card|credit_cards|single_sen
i would love to get a new credit card|new_card|credit_cards|single_sen
do you have any information on how to open a new credit card|new_card|credit_cards|single_sen
tell me how to apply for a new credit card|new_card|credit_cards|single_sen
tell me how to apply for a credit card|new_card|credit_cards|single_sen
i want to know how to go about getting a new credit card|new_card|credit_cards|single_sen
please tell me how to get a new credit card|new_card|credit_cards|single_sen
am i eligible for a new credit card|new_card|credit_cards|single_sen
i need to get a new credit card application|new_card|credit_cards|single_sen
what's the best way to get a mastercard|new_card|credit_cards|single_sen
is this where i apply for a new credit card|new_card|credit_cards|single_sen
how do i apply do get myself a visa|new_card|credit_cards|single_sen
can you complete an application for a new credit card for me|new_card|credit_cards|single_sen
i need to get a mastercard somehow|new_card|credit_cards|single_sen
how can i get a visa card|new_card|credit_cards|single_sen
can i apply here for a new card|new_card|credit_cards|single_sen
does bank of america give credit cards to people like me|new_card|credit_cards|single_sen
what do i do to get a visa card|new_card|credit_cards|single_sen
is it possible for me to get a better credit card|new_card|credit_cards|single_sen
how do i submit an application for a discover card|new_card|credit_cards|single_sen
how do i apply for american express|new_card|credit_cards|single_sen
find out if there's a new credit card that suits me|new_card|credit_cards|single_sen
how do i apply for a new credit card|new_card|credit_cards|single_sen
what's it take to get a mastercard|new_card|credit_cards|single_sen
can i apply for a visa card|new_card|credit_cards|single_sen
how do i apply for a visa card|new_card|credit_cards|single_sen
i wish to apply for a visa card|new_card|credit_cards|single_sen
help me apply for a visa card|new_card|credit_cards|single_sen
is there a list of good credit cards i can choose from to apply for|new_card|credit_cards|single_sen
how can i find a new credit card to apply to|new_card|credit_cards|single_sen
is my luggage lost|lost_luggage|travel|single_sen
why is my luggage not here|lost_luggage|travel|single_sen
what happened to my luggage|lost_luggage|travel|single_sen
i need help finding my luggage|lost_luggage|travel|single_sen
what steps should i take if my luggage has been lost|lost_luggage|travel|single_sen
i seem to have lost my luggage! what are my options now|lost_luggage|travel|single_sen
what would be the best way to deal with lost luggage|lost_luggage|travel|single_sen
it appears that my luggage has been lost|lost_luggage|travel|single_sen
i'm afraid my luggage has gone missing|lost_luggage|travel|single_sen
i am a bit panicked because my luggage seems to have gone missing|lost_luggage|travel|single_sen
i have no idea where my luggage went!|lost_luggage|travel|single_sen
unfortunately it would appear that my luggage is totally lost|lost_luggage|travel|single_sen
how should i proceed if i accidentally lost my luggage|lost_luggage|travel|single_sen
if i lost my luggage, what should i do next|lost_luggage|travel|single_sen
i have no idea where my luggage is|lost_luggage|travel|single_sen
i think my luggage has been misplaced|lost_luggage|travel|single_sen
what do i have to do if i lost my luggage|lost_luggage|travel|single_sen
i think my luggage is lost|lost_luggage|travel|single_sen
my luggage appears to be lost|lost_luggage|travel|single_sen
i can't seem to track down my luggage|lost_luggage|travel|single_sen
what is the next thing i should do if i lost my luggage|lost_luggage|travel|single_sen
what step should i take next if i lost my luggage|lost_luggage|travel|single_sen
i've lost my luggage what should i do now|lost_luggage|travel|single_sen
what should i do about losing my luggage|lost_luggage|travel|single_sen
where would i find my luggage|lost_luggage|travel|single_sen
my luggage has been misplaced|lost_luggage|travel|single_sen
i can't find my luggage|lost_luggage|travel|single_sen
i lost all my stuff that i had packed|lost_luggage|travel|single_sen
my luggage has disappeared|lost_luggage|travel|single_sen
it appears my luggage is lost|lost_luggage|travel|single_sen
may you say that again|repeat|meta|single_sen
can you please repeat that|repeat|meta|single_sen
can you please say that again|repeat|meta|single_sen
may you please say that again|repeat|meta|single_sen
would you say it again please|repeat|meta|single_sen
would you repeat what you said earlier|repeat|meta|single_sen
i would like you to repeat it|repeat|meta|single_sen
repeat please|repeat|meta|single_sen
pardon, i didn't hear you|repeat|meta|single_sen
i didn't hear you can you say that again|repeat|meta|single_sen
i didn't catch that|repeat|meta|single_sen
could you repeat that|repeat|meta|single_sen
say again please|repeat|meta|single_sen
would you mind repeating that|repeat|meta|single_sen
sorry, i didn't catch that could you say it again|repeat|meta|single_sen
i need you to repeat that please|repeat|meta|single_sen
repeat that for me please|repeat|meta|single_sen
what did you just say|repeat|meta|single_sen
please say it one more time|repeat|meta|single_sen
sorry i missed that|repeat|meta|single_sen
i didn't understand you|repeat|meta|single_sen
can you repeat the question again|repeat|meta|single_sen
can you phrase that question again|repeat|meta|single_sen
what'd you say|repeat|meta|single_sen
please repeat the last thing|repeat|meta|single_sen
repeat that|repeat|meta|single_sen
can you repeat that|repeat|meta|single_sen
what were you just saying|repeat|meta|single_sen
come again|repeat|meta|single_sen
can you say that again, please|repeat|meta|single_sen
tell me: car gas mileage|mpg|auto_and_commute|single_sen
what is my car's gas mileage|mpg|auto_and_commute|single_sen
tell me what the gas mileage is on my car|mpg|auto_and_commute|single_sen
what is the gas mileage of my car|mpg|auto_and_commute|single_sen
check: car gas mileage|mpg|auto_and_commute|single_sen
what is my car's mpg|mpg|auto_and_commute|single_sen
what is my car's mpg, please|mpg|auto_and_commute|single_sen
what's my car's mpg|mpg|auto_and_commute|single_sen
what's my car's mpg, please|mpg|auto_and_commute|single_sen
what is the highway mpg of this car|mpg|auto_and_commute|single_sen
hows the city mpg of this car|mpg|auto_and_commute|single_sen
what is the highway mpg on this car like|mpg|auto_and_commute|single_sen
what mpg does this car get in the city|mpg|auto_and_commute|single_sen
how many mpg does this car get in the city|mpg|auto_and_commute|single_sen
tell me about this car's highway mpg|mpg|auto_and_commute|single_sen
can i have more information about this car's highway mpg|mpg|auto_and_commute|single_sen
what is the city mpg on this car|mpg|auto_and_commute|single_sen
whats the mpg for this car|mpg|auto_and_commute|single_sen
whats the mpg of this car|mpg|auto_and_commute|single_sen
i need to know my cars mpg|mpg|auto_and_commute|single_sen
can i get this car's mpg|mpg|auto_and_commute|single_sen
i would like to know the mpg of my car|mpg|auto_and_commute|single_sen
what kind of mileage am i getting|mpg|auto_and_commute|single_sen
what the mpg|mpg|auto_and_commute|single_sen
can you tell me my vehicles mpg|mpg|auto_and_commute|single_sen
whats the fuel economy of this car|mpg|auto_and_commute|single_sen
what kind of mileage does this car get|mpg|auto_and_commute|single_sen
mpg for this car please|mpg|auto_and_commute|single_sen
what is the miles per gallon|mpg|auto_and_commute|single_sen
how is the car's fuel economy|mpg|auto_and_commute|single_sen
am i due for an oil change yet|oil_change_when|auto_and_commute|single_sen
when is the next time i should change my oil|oil_change_when|auto_and_commute|single_sen
when is my car due for its next oil change|oil_change_when|auto_and_commute|single_sen
when am i due for my next oil change|oil_change_when|auto_and_commute|single_sen
when should i get my next oil change|oil_change_when|auto_and_commute|single_sen
when's the next time i should change my oil|oil_change_when|auto_and_commute|single_sen
when should i get my car's oil changed next|oil_change_when|auto_and_commute|single_sen
when is the next time i need to get an oil change|oil_change_when|auto_and_commute|single_sen
when is my car's next oil change supposed to be|oil_change_when|auto_and_commute|single_sen
how long until my next oil change|oil_change_when|auto_and_commute|single_sen
when's the next time i ought to change my oil|oil_change_when|auto_and_commute|single_sen
when's the next time i have to get an oil change|oil_change_when|auto_and_commute|single_sen
when should i get my oil changed|oil_change_when|auto_and_commute|single_sen
when should i get the oil changed in my car|oil_change_when|auto_and_commute|single_sen
figure out when my car will next need an oil change|oil_change_when|auto_and_commute|single_sen
can you recommend for me when to next get my oil changed|oil_change_when|auto_and_commute|single_sen
when do you think i ought to change the oil in my car next|oil_change_when|auto_and_commute|single_sen
how soon until i will need to get my oil changed|oil_change_when|auto_and_commute|single_sen
find out for me when my car is next due for an oil change|oil_change_when|auto_and_commute|single_sen
where can i find information on oil changes for my car|oil_change_when|auto_and_commute|single_sen
what are the manufacturers guidance on oil changes|oil_change_when|auto_and_commute|single_sen
is my car due for it's next oil change|oil_change_when|auto_and_commute|single_sen
what is the recommended interval to get my oil changed|oil_change_when|auto_and_commute|single_sen
when will i need my next oil change|oil_change_when|auto_and_commute|single_sen
how often should i change the oil|oil_change_when|auto_and_commute|single_sen
do i need to change my oil soon|oil_change_when|auto_and_commute|single_sen
when will my oil change be due for this car|oil_change_when|auto_and_commute|single_sen
is my oil change coming up soon|oil_change_when|auto_and_commute|single_sen
what's my oil change status|oil_change_when|auto_and_commute|single_sen
when does this car need oil changes|oil_change_when|auto_and_commute|single_sen
i will say yes as my response|yes|meta|single_sen
my answer to your question is yes|yes|meta|single_sen
yes is my answer|yes|meta|single_sen
yes, ai, that is correct|yes|meta|single_sen
that's true|yes|meta|single_sen
that's correct|yes|meta|single_sen
that checks out|yes|meta|single_sen
that's right|yes|meta|single_sen
affirmative|yes|meta|single_sen
yes, that is factual|yes|meta|single_sen
yes, that happens to be correct|yes|meta|single_sen
that would be correct|yes|meta|single_sen
thats right|yes|meta|single_sen
yes, this is true|yes|meta|single_sen
sure|yes|meta|single_sen
okay|yes|meta|single_sen
definitely|yes|meta|single_sen
roger that|yes|meta|single_sen
i agree|yes|meta|single_sen
absolutely|yes|meta|single_sen
you're right|yes|meta|single_sen
yes, that's right|yes|meta|single_sen
please let's do it|yes|meta|single_sen
yes please|yes|meta|single_sen
can we please|yes|meta|single_sen
yes, please|yes|meta|single_sen
10-4|yes|meta|single_sen
ya|yes|meta|single_sen
yup|yes|meta|single_sen
great|yes|meta|single_sen
what are some interesting things i can do while in raleigh|travel_suggestion|travel|single_sen
can you help me pick some fun things to do in london during my trip|travel_suggestion|travel|single_sen
help me plan my traveling itinerary for my trip to madrid, i want to see lots of sights!|travel_suggestion|travel|single_sen
help me pick a new location to travel to|travel_suggestion|travel|single_sen
can you do some research about the best places to travel|travel_suggestion|travel|single_sen
tell me some fun activities to do in oklahoma city|travel_suggestion|travel|single_sen
what are some popular tourist activities in mexico city|travel_suggestion|travel|single_sen
i am itching to travel but don't know where to go|travel_suggestion|travel|single_sen
give me some recommendations of good tourist attractions in montreal|travel_suggestion|travel|single_sen
tell me some fun tourist attractions in london|travel_suggestion|travel|single_sen
give me some ideas of what to do during my trip to dallas|travel_suggestion|travel|single_sen
find out the best tourist attractions to visit in moscow|travel_suggestion|travel|single_sen
i want some suggestions for tourist activities in dublin|travel_suggestion|travel|single_sen
i am traveling to paris soon and would like some suggestions of what to do and see|travel_suggestion|travel|single_sen
what are some local attractions in portland|travel_suggestion|travel|single_sen
what sorts of activities should i get up to while i am in dublin|travel_suggestion|travel|single_sen
i want to explore a new place but don't know where i should go do you have any ideas|travel_suggestion|travel|single_sen
please give me some ideas of fun tourist activities to do while i am in paris|travel_suggestion|travel|single_sen
can you throw out some suggestions to me of places to travel to|travel_suggestion|travel|single_sen
suggest some things for me to do while i am in los angeles|travel_suggestion|travel|single_sen
let me know some things to do in phoenix|travel_suggestion|travel|single_sen
let me know some things i can do in dallas|travel_suggestion|travel|single_sen
i wanna know some things to do in phoenix|travel_suggestion|travel|single_sen
i would like to do some things in phoenix|travel_suggestion|travel|single_sen
tell me some things to do in phoenix|travel_suggestion|travel|single_sen
what are some fun silly things to do in new jersey|travel_suggestion|travel|single_sen
what are some cool tourist attractions in england|travel_suggestion|travel|single_sen
what are some fun local experiences in canada|travel_suggestion|travel|single_sen
what are some fun tourist things to do in mumbai|travel_suggestion|travel|single_sen
what are some fun cheap activities to do in colorado|travel_suggestion|travel|single_sen
which insurance plan to i have|insurance|work|single_sen
do you know which insurance plan i have|insurance|work|single_sen
what kind of insurance plan am i in|insurance|work|single_sen
what health coverage do i have|insurance|work|single_sen
what are the details on my health care plan|insurance|work|single_sen
which insurance plan am i enrolled in|insurance|work|single_sen
what is my health insurance|insurance|work|single_sen
what insurance plan am i enrolled in|insurance|work|single_sen
check on my health care plan|insurance|work|single_sen
what's my health insurance plan|insurance|work|single_sen
what sort of health benefits do i have|insurance|work|single_sen
which health plan do i have, again|insurance|work|single_sen
tell me about my health benefits|insurance|work|single_sen
what's the name of my health insurance plan|insurance|work|single_sen
explain my health benefits|insurance|work|single_sen
what are my health insurance benefits|insurance|work|single_sen
what specific health plan do i have|insurance|work|single_sen
tell me the full name of my health plan|insurance|work|single_sen
how do my health benefits work|insurance|work|single_sen
can you tell me what health plan i am on|insurance|work|single_sen
tell me my current health plan|insurance|work|single_sen
which health plan am i currently enrolled in|insurance|work|single_sen
i want to know what health plan i'm currently on|insurance|work|single_sen
could you please inform me what health plan i am currently on|insurance|work|single_sen
what are the benefits associated with my insurance|insurance|work|single_sen
what are the benefits of having this insurance|insurance|work|single_sen
what are my benefits with this insurance|insurance|work|single_sen
what are my benefits on the insurance|insurance|work|single_sen
google find out what health plan i am under|insurance|work|single_sen
tell me what health plan coverage i have|insurance|work|single_sen
cross grocery shopping off the todo list|todo_list_update|home|single_sen
i don't need grocery shopping on my todo list anymore|todo_list_update|home|single_sen
take grocery shopping off my todo list|todo_list_update|home|single_sen
remove grocery shopping from todo list|todo_list_update|home|single_sen
cross off grocery shopping from todo list|todo_list_update|home|single_sen
i don't need mowing the lawn on my to do list anymore|todo_list_update|home|single_sen
empty the contents of my to do list|todo_list_update|home|single_sen
take everything off my to do list please|todo_list_update|home|single_sen
take everything off my to do list|todo_list_update|home|single_sen
please remove science fair from my to do list|todo_list_update|home|single_sen
please put babysitting on my to do list|todo_list_update|home|single_sen
please put lawn mowing on my list of to dos|todo_list_update|home|single_sen
put the dishes on my list of things to do|todo_list_update|home|single_sen
remove all items from my to do list|todo_list_update|home|single_sen
take tennis practice off my to do list|todo_list_update|home|single_sen
get rid of my to do list|todo_list_update|home|single_sen
take dishes off the to do list|todo_list_update|home|single_sen
add grocery shopping to my to do list|todo_list_update|home|single_sen
remove laundry from my to do list|todo_list_update|home|single_sen
please add laundry to the chores|todo_list_update|home|single_sen
add mopping to the to do list|todo_list_update|home|single_sen
please put dusting on my list of things to do|todo_list_update|home|single_sen
please note vacuuming on my to do list|todo_list_update|home|single_sen
insert mowing on the chore list|todo_list_update|home|single_sen
you can dusting off my todo list|todo_list_update|home|single_sen
you take sweeping of my todo list|todo_list_update|home|single_sen
you can vacuuming of my todo list|todo_list_update|home|single_sen
you can take laundry off my todo list|todo_list_update|home|single_sen
you can take dishes off my todo list|todo_list_update|home|single_sen
i need you to clear my todo list|todo_list_update|home|single_sen
give me my reminders|reminder|home|single_sen
what were the things that i wanted to remember|reminder|home|single_sen
what were you supposed to remind me of|reminder|home|single_sen
my list of reminders contains what|reminder|home|single_sen
what did i want to remember|reminder|home|single_sen
what did i ask you to remind me of|reminder|home|single_sen
read my reminder list|reminder|home|single_sen
is my meeting with frank on my list of reminders|reminder|home|single_sen
list my reminders|reminder|home|single_sen
what stuff am i trying to remember|reminder|home|single_sen
what are my reminders|reminder|home|single_sen
did i tell you to remind me about laundry|reminder|home|single_sen
on my reminders list, is there an item called conference call|reminder|home|single_sen
what items did i want to remember|reminder|home|single_sen
what's on my list of things to remember|reminder|home|single_sen
what kinds of things are you supposed to remind me of|reminder|home|single_sen
is grocery shopping on my reminders list|reminder|home|single_sen
i want to know my reminders|reminder|home|single_sen
read my list of reminders|reminder|home|single_sen
can you tell me the to do's on my reminder list|reminder|home|single_sen
please go though the bullet points on my reminder list|reminder|home|single_sen
what are all the things on my reminder list|reminder|home|single_sen
i would like to hear the reminders that i listed on my things to remember list, please|reminder|home|single_sen
what were the things i want to recall|reminder|home|single_sen
can you please remind me of the items that i made note of to not forget|reminder|home|single_sen
refresh my memory about what items i want to remember|reminder|home|single_sen
remind me of the items on my list of things to remember|reminder|home|single_sen
i'd like to just confirm all of the reminders currently on my list of reminders, please|reminder|home|single_sen
please play my list of reminders|reminder|home|single_sen
"""which things are wanted to remember"|reminder|home|single_sen
can i speed up your voice|change_speed|meta|single_sen
can i change your talking voice|change_speed|meta|single_sen
talk fast|change_speed|meta|single_sen
change voice speed|change_speed|meta|single_sen
change device talking speed|change_speed|meta|single_sen
speak it again slowly|change_speed|meta|single_sen
try to speak slowly|change_speed|meta|single_sen
will you please slow down your voice|change_speed|meta|single_sen
slow down your voice|change_speed|meta|single_sen
can you speak faster|change_speed|meta|single_sen
how do i change the speed of your voice|change_speed|meta|single_sen
can you talk faster|change_speed|meta|single_sen
how do i make you talk faster|change_speed|meta|single_sen
why are you talking so slowly|change_speed|meta|single_sen
speed up your talking|change_speed|meta|single_sen
talk faster|change_speed|meta|single_sen
you talk to slow|change_speed|meta|single_sen
can you adjust the speed of your voice|change_speed|meta|single_sen
can you talk more slowly|change_speed|meta|single_sen
go faster|change_speed|meta|single_sen
can you not talk so fast|change_speed|meta|single_sen
speak more quickly|change_speed|meta|single_sen
you're talking too fast|change_speed|meta|single_sen
you talk too slow|change_speed|meta|single_sen
please speak a bit faster|change_speed|meta|single_sen
double the speaking speed please|change_speed|meta|single_sen
speed up speech please|change_speed|meta|single_sen
change speaking speed to 50 percent faster|change_speed|meta|single_sen
your speech slower it|change_speed|meta|single_sen
make slower your speech|change_speed|meta|single_sen
give me the pressure for the tires on my car|tire_pressure|auto_and_commute|single_sen
can you tell me the tire pressure for the car|tire_pressure|auto_and_commute|single_sen
give me the tire pressure for the car|tire_pressure|auto_and_commute|single_sen
go ahead and give me the tire pressure of my vehicle|tire_pressure|auto_and_commute|single_sen
what exactly is the tire pressure for the car|tire_pressure|auto_and_commute|single_sen
i must kniw how low are my tires on air|tire_pressure|auto_and_commute|single_sen
please tell me my car's tire pressure|tire_pressure|auto_and_commute|single_sen
i need to know how low are my tires on air|tire_pressure|auto_and_commute|single_sen
i shall know how low are my tires on air|tire_pressure|auto_and_commute|single_sen
tell me my car's tire pressure|tire_pressure|auto_and_commute|single_sen
i gotta know my car;s tire pressure|tire_pressure|auto_and_commute|single_sen
i would like to know my car's tire pressure|tire_pressure|auto_and_commute|single_sen
i gotta know how low are my tires on air|tire_pressure|auto_and_commute|single_sen
i wanna know my car's tire pressure|tire_pressure|auto_and_commute|single_sen
i wanna know how low are my tires on air|tire_pressure|auto_and_commute|single_sen
how can i find out what my tire pressure is|tire_pressure|auto_and_commute|single_sen
how do i find out my tire pressure|tire_pressure|auto_and_commute|single_sen
my tires are how low on air|tire_pressure|auto_and_commute|single_sen
how low are my tires right now on air|tire_pressure|auto_and_commute|single_sen
my tires are filled enough or no|tire_pressure|auto_and_commute|single_sen
what's the tire pressure of my tires|tire_pressure|auto_and_commute|single_sen
is there enough air in my tires|tire_pressure|auto_and_commute|single_sen
my tires need how much more air in them|tire_pressure|auto_and_commute|single_sen
are my tires filled properly|tire_pressure|auto_and_commute|single_sen
are my tires filled enough|tire_pressure|auto_and_commute|single_sen
what is the pressure of my tires|tire_pressure|auto_and_commute|single_sen
do my tires have enough pressure|tire_pressure|auto_and_commute|single_sen
what is the air pressure of my tires|tire_pressure|auto_and_commute|single_sen
what is the level of air pressure of my tires|tire_pressure|auto_and_commute|single_sen
is my tire pressure high|tire_pressure|auto_and_commute|single_sen
that isn't right|no|meta|single_sen
that's incorrect|no|meta|single_sen
nope that's not it|no|meta|single_sen
no that isn't right|no|meta|single_sen
that's not correct|no|meta|single_sen
that isn't correct|no|meta|single_sen
that is incorrect|no|meta|single_sen
that's wrong|no|meta|single_sen
no, that is wrong|no|meta|single_sen
no, that is incorrect|no|meta|single_sen
no, definitely not|no|meta|single_sen
i'd say no|no|meta|single_sen
the statement is false|no|meta|single_sen
that's false|no|meta|single_sen
false|no|meta|single_sen
it is no|no|meta|single_sen
it is false|no|meta|single_sen
it is very much false|no|meta|single_sen
that has to be false|no|meta|single_sen
that is so false|no|meta|single_sen
that can't be true|no|meta|single_sen
that's a negatory|no|meta|single_sen
there is no way in heck that is true|no|meta|single_sen
nope not it|no|meta|single_sen
that is most definitely false|no|meta|single_sen
no, you are wrong|no|meta|single_sen
no, that is a falsehood|no|meta|single_sen
you got that wrong|no|meta|single_sen
that is the wrong answer|no|meta|single_sen
not right now|no|meta|single_sen
you need to tell me my credit card's apr|apr|credit_cards|single_sen
now tell me my credit card's apr|apr|credit_cards|single_sen
i need to know the apr on my wells fargo credit card|apr|credit_cards|single_sen
tell me my chase credit card's apr|apr|credit_cards|single_sen
tell me what my wells fargo credit card apr is|apr|credit_cards|single_sen
what is my b of a credit card's apr|apr|credit_cards|single_sen
can you tell me the apr of my target credit card|apr|credit_cards|single_sen
what is my apr rate|apr|credit_cards|single_sen
is my apr rate above average|apr|credit_cards|single_sen
does my apr rate suck|apr|credit_cards|single_sen
what is my card's apr rate|apr|credit_cards|single_sen
is my apr rate better than most|apr|credit_cards|single_sen
what's my credit card's annual percentage rate|apr|credit_cards|single_sen
what's the annual percentage rate for my credit card|apr|credit_cards|single_sen
how high is the apr on my credit card|apr|credit_cards|single_sen
what's the apr on my credit card|apr|credit_cards|single_sen
how much am i paying for apr on my credit card|apr|credit_cards|single_sen
is my card's apr a decent rate|apr|credit_cards|single_sen
can you tell me my apr on my credit card|apr|credit_cards|single_sen
would you consider my apr to be good|apr|credit_cards|single_sen
what's the current apr on my credit card|apr|credit_cards|single_sen
what kind of credit card apr do i get|apr|credit_cards|single_sen
what's my apr rate|apr|credit_cards|single_sen
tell me my apr rate|apr|credit_cards|single_sen
could you share my credit card's apr|apr|credit_cards|single_sen
is my apr rate good|apr|credit_cards|single_sen
i need to know what the current apr is for my chase sapphire, please|apr|credit_cards|single_sen
can you find me the apr listed on the statement for my citi mastercard|apr|credit_cards|single_sen
what's the apr on my capital one venture card|apr|credit_cards|single_sen
inform me on what my credit card's apr is|apr|credit_cards|single_sen
tell me nutritional info for brocoli|nutrition_info|kitchen_and_dining|single_sen
tell me nutritional info for lettuce|nutrition_info|kitchen_and_dining|single_sen
tell me nutritional info for fish|nutrition_info|kitchen_and_dining|single_sen
tell me nutritional info for burger|nutrition_info|kitchen_and_dining|single_sen
tell me nutritional info for beans|nutrition_info|kitchen_and_dining|single_sen
how healthy is blueberrys|nutrition_info|kitchen_and_dining|single_sen
how healthy is tacos|nutrition_info|kitchen_and_dining|single_sen
how healthy is mcdonalds|nutrition_info|kitchen_and_dining|single_sen
how healthy is a cheeseburger|nutrition_info|kitchen_and_dining|single_sen
how healthy is rice|nutrition_info|kitchen_and_dining|single_sen
find the nutrition info for whole milk for me|nutrition_info|kitchen_and_dining|single_sen
what are the nutrition facts for greek yogurt|nutrition_info|kitchen_and_dining|single_sen
find the nutrition info for ketchup for me|nutrition_info|kitchen_and_dining|single_sen
what are the nutrition facts for cucumbers|nutrition_info|kitchen_and_dining|single_sen
what are the nutrition facts for apple sauce|nutrition_info|kitchen_and_dining|single_sen
what are the nutrition facts for peanut butter|nutrition_info|kitchen_and_dining|single_sen
find the nutrition info for bell peppers for me|nutrition_info|kitchen_and_dining|single_sen
find the nutrition info for cheese fries for me|nutrition_info|kitchen_and_dining|single_sen
find the nutrition info for cucumbers for me|nutrition_info|kitchen_and_dining|single_sen
what are the nutrition facts for carrots|nutrition_info|kitchen_and_dining|single_sen
please give me the nutritional information for an egg|nutrition_info|kitchen_and_dining|single_sen
what's the nutrition info for a pound of chicken|nutrition_info|kitchen_and_dining|single_sen
tell me the nutrition info for a cup of milk|nutrition_info|kitchen_and_dining|single_sen
what's the nutrition info for a cucumber|nutrition_info|kitchen_and_dining|single_sen
give me the nutritional details for a cup of yogurt|nutrition_info|kitchen_and_dining|single_sen
i need the nutrition facts for ramen|nutrition_info|kitchen_and_dining|single_sen
tell me the nutrition facts for shepherd's pie|nutrition_info|kitchen_and_dining|single_sen
i would like nutrition facts for spaghetti carbonara|nutrition_info|kitchen_and_dining|single_sen
tell me spaghetti bolognese's nutrition facts|nutrition_info|kitchen_and_dining|single_sen
i want the nutrition facts for buttered spaghetti|nutrition_info|kitchen_and_dining|single_sen
do i have my nephew's birthday marked for november 10th|calendar|home|single_sen
do i have any appoints set for my calendar april 3rd|calendar|home|single_sen
did i set march 10th as my doctor's appointment|calendar|home|single_sen
do i have any appointments on my calendar march 22nd|calendar|home|single_sen
did i set a day on my calendar for voting in the next election|calendar|home|single_sen
did i mark the mechanic's appointment on my calendar|calendar|home|single_sen
do i have any calendars set for may 12th|calendar|home|single_sen
what day did i set on my calendar for the first day of school|calendar|home|single_sen
is anything on my calendar for june 22nd|calendar|home|single_sen
what do i have going on on my calendar for march 18th|calendar|home|single_sen
is my meeting with frank on my calendar|calendar|home|single_sen
what do i have planned for 3/5|calendar|home|single_sen
have i gotten around to adding the bike ride to my calendar yet|calendar|home|single_sen
what events do i have going on on march 11th|calendar|home|single_sen
i can't remember if i added the fun run to my calendar yet; did i|calendar|home|single_sen
have i added my doctor's appointment to my calendar|calendar|home|single_sen
do i have calendar events on march 19th|calendar|home|single_sen
read my calendar for march 7th|calendar|home|single_sen
do i have any items on my calendar for march 21st|calendar|home|single_sen
do i have any calendar entries for march 8th|calendar|home|single_sen
tell me what's on my calendar for march 22nd|calendar|home|single_sen
is the marathon on friday added to my calendar|calendar|home|single_sen
what's on my calendar for march 20th|calendar|home|single_sen
what's on my calendar on march 10th|calendar|home|single_sen
check my calendar for me, please|calendar|home|single_sen
is event on my calendar|calendar|home|single_sen
retrieve events on my calendar|calendar|home|single_sen
is bowling on my calendar|calendar|home|single_sen
on tuesday you are supposed to have a meeting|calendar|home|single_sen
you have yo go to school on calendar|calendar|home|single_sen
i'd like an uber for 6 people, going to walmart|uber|auto_and_commute|single_sen
can you get me an uber to disney world|uber|auto_and_commute|single_sen
get me an uber for 3 people uptown|uber|auto_and_commute|single_sen
i need to go downtown with 2 people; can you get me an uber|uber|auto_and_commute|single_sen
i'm going to need to book an uber to universal studios|uber|auto_and_commute|single_sen
i need to get four people to red lobster; can you order me an uber|uber|auto_and_commute|single_sen
i'm going to need an uber for 4 people to go to patty's bar|uber|auto_and_commute|single_sen
i need to get to the staples center; can you call me an uber|uber|auto_and_commute|single_sen
find me an uber to the liberty bell|uber|auto_and_commute|single_sen
i need an uber to madison square garden|uber|auto_and_commute|single_sen
i need an uber to get to the bank|uber|auto_and_commute|single_sen
can i get an uber to drive me to the movies|uber|auto_and_commute|single_sen
contact uber and have them pick me up|uber|auto_and_commute|single_sen
can i take an uber to the statue of liberty|uber|auto_and_commute|single_sen
i need an uber for 5 to go to the concerthall|uber|auto_and_commute|single_sen
get a uber for two to go to a romantic dinner at mcdonalds|uber|auto_and_commute|single_sen
please call an uber for 6 people to go to amazon's southside warehouse|uber|auto_and_commute|single_sen
find me an uber and get it here|uber|auto_and_commute|single_sen
is there an uber that drives to the bank on 5th that can hold 3 people|uber|auto_and_commute|single_sen
we'd like an uber for 4 to take us to the olive garden|uber|auto_and_commute|single_sen
i want an uber for one person to go to bank of america|uber|auto_and_commute|single_sen
can i get an uber for 2 to go to austin|uber|auto_and_commute|single_sen
call me an uber please|uber|auto_and_commute|single_sen
is it possible to take an uber to burger king|uber|auto_and_commute|single_sen
book me an uber for a party of 5 to the salvage yard off maple|uber|auto_and_commute|single_sen
i need an uber for 5 people to go to the statue of liberty|uber|auto_and_commute|single_sen
i want an uber to take me to walmart|uber|auto_and_commute|single_sen
have an uber sent to take me to the courthouse|uber|auto_and_commute|single_sen
call an uber to take a group of 4 from this bar to the one on maple st|uber|auto_and_commute|single_sen
i'm too drunk to drive and need an uber home|uber|auto_and_commute|single_sen
what is 300 divided by 42|calculator|utility|single_sen
what is 400 times 2|calculator|utility|single_sen
what is the average of 54, 23, 43, 12, and 442|calculator|utility|single_sen
add 45 to 87 plus 54 plus 43 plus 22|calculator|utility|single_sen
what is 48 multiplied by 4 divided by 2|calculator|utility|single_sen
what is 25% of $54,788|calculator|utility|single_sen
what is the square root of 95|calculator|utility|single_sen
what is 1100 minus 2347|calculator|utility|single_sen
