utterance|intent|domain|dialogue_id
locate me the amazon restaurants|recommendation_locations|HWU64|single_sen
find gluten free bakery near me|recommendation_locations|HWU64|single_sen
which restaurant is there in shivaji nagar|recommendation_locations|HWU64|single_sen
best reviews restaurant in south sacramento|recommendation_locations|HWU64|single_sen
search for local shops|recommendation_locations|HWU64|single_sen
where are italian restaurants in me area|recommendation_locations|HWU64|single_sen
what clothing shops are close to my current location|recommendation_locations|HWU64|single_sen
nearest walmart location|recommendation_locations|HWU64|single_sen
which rom com movie can i watch in theatres around new york|recommendation_movies|HWU64|single_sen
what movies are playing at theatres near me|recommendation_movies|HWU64|single_sen
show me theatre where pirates of caribbean is playing|recommendation_movies|HWU64|single_sen
what new movies are good|recommendation_movies|HWU64|single_sen
what is the biggest blockbuster this week|recommendation_movies|HWU64|single_sen
find an oscar nominee movie|recommendation_movies|HWU64|single_sen
recommend a movie which is released last friday|recommendation_movies|HWU64|single_sen
training day|recommendation_movies|HWU64|single_sen
is swat a good movie|recommendation_movies|HWU64|single_sen
how is the new movie swat|recommendation_movies|HWU64|single_sen
what time does thor start|recommendation_movies|HWU64|single_sen
logan|recommendation_movies|HWU64|single_sen
what movies are playing at carmike cinemas|recommendation_movies|HWU64|single_sen
give me a movie for tonight|recommendation_movies|HWU64|single_sen
what movies are playing near me|recommendation_movies|HWU64|single_sen
recommend a movie playing in me area|recommendation_movies|HWU64|single_sen
recommend a movie with justin bieber|recommendation_movies|HWU64|single_sen
recommend a romantic comedy in me area|recommendation_movies|HWU64|single_sen
what are movies that are playing near me with high reviews|recommendation_movies|HWU64|single_sen
movie times tonight|recommendation_movies|HWU64|single_sen
can you tell me what movie has the best reviews|recommendation_movies|HWU64|single_sen
what are the show times for logan at the nearby theatre|recommendation_movies|HWU64|single_sen
what is a good iranian film from two thousand and sixteen|recommendation_movies|HWU64|single_sen
what movies are playing nearby|recommendation_movies|HWU64|single_sen
what new movies are played in cinemas this week|recommendation_movies|HWU64|single_sen
what movie theatres are in stephenville|recommendation_movies|HWU64|single_sen
what is the best movie to watch with a glass of wine|recommendation_movies|HWU64|single_sen
what do you suggest that i watch this weekend|recommendation_movies|HWU64|single_sen
what film should i watch|recommendation_movies|HWU64|single_sen
movies with good reviews|recommendation_movies|HWU64|single_sen
what's a good movie that's out right now|recommendation_movies|HWU64|single_sen
fast and the furious|recommendation_movies|HWU64|single_sen
what are good movies playing now|recommendation_movies|HWU64|single_sen
show me best in class theatre|recommendation_movies|HWU64|single_sen
what movies are being shown at the regal cinema|recommendation_movies|HWU64|single_sen
whats a new sci fi movie|recommendation_movies|HWU64|single_sen
suggest movies and songs that i would like but that aren't necessarily like ones i've already said i like|recommendation_movies|HWU64|single_sen
can you recommend some movies to watch in theater near me|recommendation_movies|HWU64|single_sen
what movies are playing this week|recommendation_movies|HWU64|single_sen
what is the latest action movie running in theaters|recommendation_movies|HWU64|single_sen
tell me the movie with best imdb ratings going on in theatres near me|recommendation_movies|HWU64|single_sen
movies with good rotten tomato ratings|recommendation_movies|HWU64|single_sen
what are the current movies playing in me area|recommendation_movies|HWU64|single_sen
should i watch this movie|recommendation_movies|HWU64|single_sen
what's playing at brea plaza five|recommendation_movies|HWU64|single_sen
kung fu panda three|recommendation_movies|HWU64|single_sen
when is trolls playing|recommendation_movies|HWU64|single_sen
what movies are playing tonight at nine pm at the amc nine|recommendation_movies|HWU64|single_sen
what movies are going around me|recommendation_movies|HWU64|single_sen
please check on the movies playing in theaters nearby|recommendation_movies|HWU64|single_sen
what movies are out this week|recommendation_movies|HWU64|single_sen
what are the show times of logan|recommendation_movies|HWU64|single_sen
what movie should i see|recommendation_movies|HWU64|single_sen
what are the new movies releasing|recommendation_movies|HWU64|single_sen
what's playing in the roosendaal cinema|recommendation_movies|HWU64|single_sen
confirm a movie ticket at glory theater|recommendation_movies|HWU64|single_sen
what movies are playing right now|recommendation_movies|HWU64|single_sen
what is playing at amc twenty|recommendation_movies|HWU64|single_sen
latest movie releases|recommendation_movies|HWU64|single_sen
what are new drama movies opening this weekend|recommendation_movies|HWU64|single_sen
what is the nearest theatre that plays the new vin diesel movie|recommendation_movies|HWU64|single_sen
what movie should i watch today|recommendation_movies|HWU64|single_sen
what's worth watching|recommendation_movies|HWU64|single_sen
what's a movie in theaters that doesn't suck|recommendation_movies|HWU64|single_sen
theaters near to me|recommendation_movies|HWU64|single_sen
look up movies near me|recommendation_movies|HWU64|single_sen
check for all the movie theater prices and availability for a newly released movie in my location|recommendation_movies|HWU64|single_sen
local theater screening which movie|recommendation_movies|HWU64|single_sen
what movies is out there in the local cinema|recommendation_movies|HWU64|single_sen
tell me movies playing in oceanside tonight|recommendation_movies|HWU64|single_sen
top ten movies|recommendation_movies|HWU64|single_sen
what should i watch today|recommendation_movies|HWU64|single_sen
ocean eleven|recommendation_movies|HWU64|single_sen
do you have any suggestion action movies|recommendation_movies|HWU64|single_sen
can you suggest a good drama for me to watch|recommendation_movies|HWU64|single_sen
are there any good movies running in nearby theaters|recommendation_movies|HWU64|single_sen
i need a good chick flick any thoughts|recommendation_movies|HWU64|single_sen
what movie are playing near me|recommendation_movies|HWU64|single_sen
what movie should i go see|recommendation_movies|HWU64|single_sen
what highly rated movies are playing this weekend|recommendation_movies|HWU64|single_sen
deadpool|recommendation_movies|HWU64|single_sen
can you tell me which movie is going on in the nearby multiplex|recommendation_movies|HWU64|single_sen
inform me about the most popular rom com movie playing now in theatres across new york|recommendation_movies|HWU64|single_sen
is logan a good movie to watch|recommendation_movies|HWU64|single_sen
show me movie times|recommendation_movies|HWU64|single_sen
show times for nearest theater|recommendation_movies|HWU64|single_sen
name a rom com movie playing in and around new york theatres|recommendation_movies|HWU64|single_sen
two thousand and seventeen movies|recommendation_movies|HWU64|single_sen
what movie do you recommend tonight|recommendation_movies|HWU64|single_sen
what movies are showing in cinema today|recommendation_movies|HWU64|single_sen
announce a comment in facebook|social_post|HWU64|single_sen
write a tweet telling macy's that they should be shutting down instead of jcpenney|social_post|HWU64|single_sen
send a tweet to tmobile for rude employees|social_post|HWU64|single_sen
tweet my complaint and mention this costumer service|social_post|HWU64|single_sen
please tweet waited sixty five minutes for a table at tgi fridays never going back|social_post|HWU64|single_sen
two thumbs down @companyname|social_post|HWU64|single_sen
please tweet for me about the bad service rended by the taj restaurant|social_post|HWU64|single_sen
heading to gym please post to facebook|social_post|HWU64|single_sen
change my status to chillin|social_post|HWU64|single_sen
open twitter and add complaint on doctor patel's feed|social_post|HWU64|single_sen
tweet a complaint to local municipality|social_post|HWU64|single_sen
tweet to mcdonalds saying that i found a hair in their burger|social_post|HWU64|single_sen
have a moan at easyjet|social_post|HWU64|single_sen
go to social media and post the following status|social_post|HWU64|single_sen
tweet complaint to american eagle customer service|social_post|HWU64|single_sen
tweet this tweet coffee was too hot and at this company costa coffee|social_post|HWU64|single_sen
please post happy birthday usa on my newsfeed|social_post|HWU64|single_sen
bring up facebook and wish a happy birthday to the country usa|social_post|HWU64|single_sen
tweet british airways that my last flight from chicago to london was delayed|social_post|HWU64|single_sen
send report to consumer service|social_post|HWU64|single_sen
take me to the huffington post website|social_post|HWU64|single_sen
start complaint to walmart|social_post|HWU64|single_sen
let wendy's know i hate them|social_post|HWU64|single_sen
tweet my current location|social_post|HWU64|single_sen
customer service from microsoft never called me back|social_post|HWU64|single_sen
fraud in weighing products|social_post|HWU64|single_sen
post the following as a status on facebook|social_post|HWU64|single_sen
complain about walmart service|social_post|HWU64|single_sen
tweet bad day at starbucks|social_post|HWU64|single_sen
post this on my facebook|social_post|HWU64|single_sen
place family phone on instagram|social_post|HWU64|single_sen
post a facebook status engaged|social_post|HWU64|single_sen
i would like to make a post on times twitter|social_post|HWU64|single_sen
complaint on service provider on my twitter|social_post|HWU64|single_sen
tweet starbucks and say that the customer service is awful|social_post|HWU64|single_sen
tweet a complaint to comcast|social_post|HWU64|single_sen
tweet kohls about the cleanliness of their store|social_post|HWU64|single_sen
open hershey twitter|social_post|HWU64|single_sen
please tell kmart they sent the wrong item|social_post|HWU64|single_sen
please write up a compliant|social_post|HWU64|single_sen
hi olly post my last clicked photo on facebook with title marry christmas|social_post|HWU64|single_sen
tweet @wendys that i don't like their product|social_post|HWU64|single_sen
tell apple in a tweet that their batteries don't hold enough charge|social_post|HWU64|single_sen
send tweet to wallmart|social_post|HWU64|single_sen
tweet a complaint|social_post|HWU64|single_sen
tweet paula deen's restaurant that the line is always too long|social_post|HWU64|single_sen
tweet for me the complaint about drainage choke up|social_post|HWU64|single_sen
tweet error log to samsung|social_post|HWU64|single_sen
please submit status to facebook|social_post|HWU64|single_sen
tweet at united airlines i'm angry you lost my bags|social_post|HWU64|single_sen
use facebook to post|social_post|HWU64|single_sen
listening song of arijit singh post it on my facebook account|social_post|HWU64|single_sen
bring up a complaint form|social_post|HWU64|single_sen
write a tweet to burger king expressing my disapproval|social_post|HWU64|single_sen
this is a tweet for comcast if i have my internet and phone service from you and it goes out how can i contact you|social_post|HWU64|single_sen
tweet my complaint to @consumer service|social_post|HWU64|single_sen
post this to my facebook lol|social_post|HWU64|single_sen
tweet freedom pop customer service i am dissatisfied|social_post|HWU64|single_sen
i have a complaint|social_post|HWU64|single_sen
tweet i'm complaining about to consumer service|social_post|HWU64|single_sen
pull up the complaint website for starbucks|social_post|HWU64|single_sen
tweet complaint to consumer service|social_post|HWU64|single_sen
can you upload my latest selfie in my instagram|social_post|HWU64|single_sen
send tweet to united airlines i'm angry you lost my bags|social_post|HWU64|single_sen
please tweet the following complaint|social_post|HWU64|single_sen
i want to see the twitter handler of samsung|social_post|HWU64|single_sen
tweet a disgusted face about mcdonalds|social_post|HWU64|single_sen
tweet insight cable's customer service and tell them i have been waiting on hold for thirty minutes|social_post|HWU64|single_sen
post to facebook at the spa yay with a smiley face emoticon|social_post|HWU64|single_sen
tweet @bobburgers they screwed up my order and i had to wait an extra hour|social_post|HWU64|single_sen
post to facebook i'm home|social_post|HWU64|single_sen
send a complaint to my boss|social_post|HWU64|single_sen
tweet my complaint on targets customer service|social_post|HWU64|single_sen
tweet to consumer service that they should strive to be more accommodating|social_post|HWU64|single_sen
send this message to @microsoft on twitter|social_post|HWU64|single_sen
please tweet the following to radisson hotels customer service|social_post|HWU64|single_sen
tweet complaint to sony consumer service|social_post|HWU64|single_sen
tweet the president and tell him he's doing a horrible job|social_post|HWU64|single_sen
send a snotty tweet to bbc|social_post|HWU64|single_sen
please send a complaint about my horrible experience with a company|social_post|HWU64|single_sen
write this complaint to comcasts customer service twitter|social_post|HWU64|single_sen
tweet complaint to amazon products|social_post|HWU64|single_sen
tweet a complaint to apple about my iphone seven|social_post|HWU64|single_sen
tweet @phohouse your server was rude #badpho|social_post|HWU64|single_sen
i need to submit a complaint|social_post|HWU64|single_sen
open twitter type my complaint and post to @consumer service|social_post|HWU64|single_sen
send a tweet to kroger about being overcharged for groceries|social_post|HWU64|single_sen
send twitter to mattel that they need to stop making toys in china|social_post|HWU64|single_sen
post a tweet as follows very bad follow up by abc company not satisfied in my account|social_post|HWU64|single_sen
it would be nice if you post status for me|social_post|HWU64|single_sen
send a tweet to kroger about spoiled milk|social_post|HWU64|single_sen
bring up twitter to target customer service|social_post|HWU64|single_sen
tell company their service is bad|social_post|HWU64|single_sen
please send a complaint to someone|social_post|HWU64|single_sen
tell comcast their customer service is slow|social_post|HWU64|single_sen
tweet consumer service that i am very disappointed with my recent interaction|social_post|HWU64|single_sen
write a tweet to this company|social_post|HWU64|single_sen
post complaint about service a|social_post|HWU64|single_sen
let national grid know the power is out again|social_post|HWU64|single_sen
@nikesupport i need some assistance regarding some shoes i bought last week|social_post|HWU64|single_sen
hello my item which i bought from some one has gone out of order|social_post|HWU64|single_sen
please post so bored to facebook|social_post|HWU64|single_sen
send tweet via message to cardinal cafe and tell them their customer service is outstanding|social_post|HWU64|single_sen
send a tweet about my complaint on my truck to consumer digest|social_post|HWU64|single_sen
post that i am going to woodland shoe store|social_post|HWU64|single_sen
can you contact samsung and say my washer is on fire|social_post|HWU64|single_sen
post a facebook status update|social_post|HWU64|single_sen
send a tweet to amazon customer service that the package was delivered late|social_post|HWU64|single_sen
customer service complaint tweet the following|social_post|HWU64|single_sen
send a tweet to safeway about water in my gas|social_post|HWU64|single_sen
send a tweet|social_post|HWU64|single_sen
please negative response tweet on daikin service|social_post|HWU64|single_sen
tweet at koc your waiting time sucks|social_post|HWU64|single_sen
tweet real donald trump that angela merkel will not shake his hand anymore|social_post|HWU64|single_sen
tweet consumer service that the goods are of low quality|social_post|HWU64|single_sen
post to twitter got a hectic day ahead|social_post|HWU64|single_sen
tweet complaint|social_post|HWU64|single_sen
tweet the current temperature|social_post|HWU64|single_sen
post this pic to facebook|social_post|HWU64|single_sen
tweet my complaint about my truck to consumer digest|social_post|HWU64|single_sen
tweet to amazon about late delivery of my tv|social_post|HWU64|single_sen
please tweet a complaint about slow service at applebee's|social_post|HWU64|single_sen
please post this picture on facebook|social_post|HWU64|single_sen
complain for cheating|social_post|HWU64|single_sen
hello can you give the contact details for a particular service centre|social_post|HWU64|single_sen
post i am happy to facebook|social_post|HWU64|single_sen
put this on my facebook|social_post|HWU64|single_sen
what is the customer service feedback|social_post|HWU64|single_sen
can you tweet lif about their app crashing|social_post|HWU64|single_sen
tweet verizon customer service|social_post|HWU64|single_sen
post the following status to facebook|social_post|HWU64|single_sen
tweet a complaint to amazon about late shipment|social_post|HWU64|single_sen
tweet a complaint to kohl's customer service|social_post|HWU64|single_sen
siri open twitter tweet @potus sucks|social_post|HWU64|single_sen
tweet complaint to dominoes|social_post|HWU64|single_sen
send a tweet to national grid|social_post|HWU64|single_sen
send a tweet to company|social_post|HWU64|single_sen
i would like to place a call to amazon customer service|social_post|HWU64|single_sen
post a complaint via twitter to cvs pharmacy|social_post|HWU64|single_sen
i would want you to tweet for me at india consumer complaints forum regarding the late delivery of gas cylinder|social_post|HWU64|single_sen
customer service complaint|social_post|HWU64|single_sen
send a tweet to esurance to say i hate you|social_post|HWU64|single_sen
hello google post my current status on twitter mentioning a great trip to paris with friends and family|social_post|HWU64|single_sen
post a new status on facebook saying that i am enjoying the nice weather|social_post|HWU64|single_sen
please create a new tweet|social_post|HWU64|single_sen
send a tweet to meijer tell them that they have the worst customer service|social_post|HWU64|single_sen
can you put this on facebook|social_post|HWU64|single_sen
post to twitter trump is such an ass|social_post|HWU64|single_sen
tweet a complaint to old navy website|social_post|HWU64|single_sen
tweet on the bad service|social_post|HWU64|single_sen
please say the following on facebook|social_post|HWU64|single_sen
tweet consumer service|social_post|HWU64|single_sen
tweet to the customer service account of starbucks|social_post|HWU64|single_sen
write a tweet of complaint about my tv to samsung|social_post|HWU64|single_sen
can you send a tweet to lif saying that their app crashed|social_post|HWU64|single_sen
tweet consumer complaint|social_post|HWU64|single_sen
snapchat|social_post|HWU64|single_sen
please add complaint about the service in tweet to olive garden|social_post|HWU64|single_sen
complaint to dept for food quality|social_post|HWU64|single_sen
show me my husbands facebook posts today|social_query|HWU64|single_sen
please read my facebook feed|social_query|HWU64|single_sen
may i know what is trending in twitter|social_query|HWU64|single_sen
what new posts are on my page|social_query|HWU64|single_sen
is everyone on my facebook list watching the game|social_query|HWU64|single_sen
can you tell me what happened to my social media|social_query|HWU64|single_sen
i haven't checked my facebook yet are there any updates from my close friends|social_query|HWU64|single_sen
tell me what's new|social_query|HWU64|single_sen
do i have any private messages on any social media|social_query|HWU64|single_sen
facebook|social_query|HWU64|single_sen
any new facebook posts from amy|social_query|HWU64|single_sen
what are the big news stories on twitter|social_query|HWU64|single_sen
what posts have i missed from my friends|social_query|HWU64|single_sen
check my social networks|social_query|HWU64|single_sen
facebook info|social_query|HWU64|single_sen
what does my facebook feed look like|social_query|HWU64|single_sen
let me know if linda posts anything on my facebook today|social_query|HWU64|single_sen
who has written to me or mentioned me in social media|social_query|HWU64|single_sen
get me latest updates from facebook|social_query|HWU64|single_sen
what's new on facebook|social_query|HWU64|single_sen
who has responded to my business within the last twenty four hours|social_query|HWU64|single_sen
do i have any new tweets|social_query|HWU64|single_sen
is anyone likes my latest photo|social_query|HWU64|single_sen
tell me the exact count of followers on my twitter handle as of today|social_query|HWU64|single_sen
what time is bina going live with her sale on facebook|social_query|HWU64|single_sen
may i know what is trending in facebook|social_query|HWU64|single_sen
did my friend rohit posted something on facebook|social_query|HWU64|single_sen
what friends were in popular places the last day|social_query|HWU64|single_sen
is anything trending on social media today|social_query|HWU64|single_sen
let me know if i get a new personal message from martha on facebook today|social_query|HWU64|single_sen
hey olly inform me about latest picture updated by priya chopra on instagram|social_query|HWU64|single_sen
tell me my friends most recent update|social_query|HWU64|single_sen
please scan my social media and tell me what's happening|social_query|HWU64|single_sen
how many likes i have got on my eggless cake post on youtube|social_query|HWU64|single_sen
check my facebook notification|social_query|HWU64|single_sen
has anyone follow me today on twitter today|social_query|HWU64|single_sen
what is going on right now on twitter|social_query|HWU64|single_sen
give me details of my twitter handle profile including the total number of followers|social_query|HWU64|single_sen
brief me about my news feed stories|social_query|HWU64|single_sen
check my twitter notification|social_query|HWU64|single_sen
please tell me latest video going viral on twitter for topic narendra modi|social_query|HWU64|single_sen
tell me what's happening on social media|social_query|HWU64|single_sen
did renee just post to my facebook feed|social_query|HWU64|single_sen
show me my latest social media activity|social_query|HWU64|single_sen
has @realdonaldtrump posted anything new on twitter|social_query|HWU64|single_sen
have i received any mentions on twitter|social_query|HWU64|single_sen
read me the last tweet from the washington post|social_query|HWU64|single_sen
are there any news regarding our president on facebook today|social_query|HWU64|single_sen
what is happening on facebook|social_query|HWU64|single_sen
who's birthdays are today on facebook|social_query|HWU64|single_sen
is there anything important happening on social media|social_query|HWU64|single_sen
instagram|social_query|HWU64|single_sen
read to me the last messages in my feed|social_query|HWU64|single_sen
has john replied to my facebook post|social_query|HWU64|single_sen
do i have new likes|social_query|HWU64|single_sen
what trending on twitter|social_query|HWU64|single_sen
what's hot social media topics|social_query|HWU64|single_sen
give me my facebook update every three hours|social_query|HWU64|single_sen
please check my facebook account|social_query|HWU64|single_sen
are there any new snapchats|social_query|HWU64|single_sen
did mark post anything new on facebook|social_query|HWU64|single_sen
please check the news on social media|social_query|HWU64|single_sen
show me latest notifications|social_query|HWU64|single_sen
how many people are following me on twitter now|social_query|HWU64|single_sen
latest instagram posts|social_query|HWU64|single_sen
what's going on facebook|social_query|HWU64|single_sen
give me my social media update|social_query|HWU64|single_sen
have i got new content in my twitter feed|social_query|HWU64|single_sen
can anyone tell me what's you guys discussing|social_query|HWU64|single_sen
trending social media|social_query|HWU64|single_sen
latest news feed from facebook|social_query|HWU64|single_sen
is there anything new on snapchat|social_query|HWU64|single_sen
what are the latest tweets from the new york times|social_query|HWU64|single_sen
is there anything exciting on twitter today|social_query|HWU64|single_sen
has mary posted anything to facebook today|social_query|HWU64|single_sen
in every three hours give me my facebook update|social_query|HWU64|single_sen
is my friend rohit online on facebook|social_query|HWU64|single_sen
how many likes did i get today|social_query|HWU64|single_sen
give me some funny facebook posts|social_query|HWU64|single_sen
is there any new vegan news on facebook|social_query|HWU64|single_sen
what was the latest post|social_query|HWU64|single_sen
what are today's highlights from facebook|social_query|HWU64|single_sen
has sarah posted anything today|social_query|HWU64|single_sen
what notifications do i have in social media|social_query|HWU64|single_sen
any new interests from linda|social_query|HWU64|single_sen
please update me on my social media accounts|social_query|HWU64|single_sen
is there any post from my friend mike in facebook|social_query|HWU64|single_sen
how many likes does my last instagram photo have|social_query|HWU64|single_sen
was there any articles on shark attacks on snapchat yesterday|social_query|HWU64|single_sen
open facebook messenger|social_query|HWU64|single_sen
social media updates|social_query|HWU64|single_sen
how many likes does my status from yesterday have|social_query|HWU64|single_sen
please inform me of any new status updates|social_query|HWU64|single_sen
do i have any new messages in twitter instagram or facebook|social_query|HWU64|single_sen
can you please update me on the latest tweets from my feed|social_query|HWU64|single_sen
has anyone commented on my status|social_query|HWU64|single_sen
anything new on insta|social_query|HWU64|single_sen
has anyone tagged me in a photo on facebook|social_query|HWU64|single_sen
please give me the latest feed updates|social_query|HWU64|single_sen
who recently posted on social media|social_query|HWU64|single_sen
hows twitter|social_query|HWU64|single_sen
do i have any new friend requests|social_query|HWU64|single_sen
social media|social_query|HWU64|single_sen
has wendy posted on facebook|social_query|HWU64|single_sen
what did happen today|social_query|HWU64|single_sen
can i see my facebook feed|social_query|HWU64|single_sen
check my last post on instagram|social_query|HWU64|single_sen
find me new comments from my facebook|social_query|HWU64|single_sen
tell me whats on the web|social_query|HWU64|single_sen
are there any updates on facebook|social_query|HWU64|single_sen
new updates|social_query|HWU64|single_sen
what are the latest photos on my instagram account|social_query|HWU64|single_sen
can you show me the popular posts from facebook today|social_query|HWU64|single_sen
what's trending on social media|social_query|HWU64|single_sen
tell me what's trending on twitter|social_query|HWU64|single_sen
are there any new snaps on snapchat|social_query|HWU64|single_sen
what is the latest from my feed|social_query|HWU64|single_sen
do i have any new facebook notifications|social_query|HWU64|single_sen
what is trending on twitter|social_query|HWU64|single_sen
show me my social media notifications|social_query|HWU64|single_sen
check how many likes did i got on my most recent post|social_query|HWU64|single_sen
check facebook and twitter and tell me if anything interesting is happening|social_query|HWU64|single_sen
what are trending topics on twitter right now|social_query|HWU64|single_sen
check my facebook for notifications|social_query|HWU64|single_sen
social info|social_query|HWU64|single_sen
what's new on my facebook account|social_query|HWU64|single_sen
what was the last thing my mom said|social_query|HWU64|single_sen
what's happening on social media right now|social_query|HWU64|single_sen
whats online|social_query|HWU64|single_sen
let me know what maria has put on her facebook over the weekend|social_query|HWU64|single_sen
what's the latest in my social media|social_query|HWU64|single_sen
myspace|social_query|HWU64|single_sen
did anybody post on facebook today|social_query|HWU64|single_sen
hi what is the hot topic in facebook|social_query|HWU64|single_sen
please let me know what's happening to my social media|social_query|HWU64|single_sen
my facebook update in every three hour should be available|social_query|HWU64|single_sen
what's new on social media|social_query|HWU64|single_sen
new friends request details|social_query|HWU64|single_sen
is trump tweeting today|social_query|HWU64|single_sen
what's going on on fb|social_query|HWU64|single_sen
i heard ale just got married can you please show me the wedding pictures on their instagram|social_query|HWU64|single_sen
what's new in facebook|social_query|HWU64|single_sen
live show reminders|social_query|HWU64|single_sen
what did jeff post on the yard sale page|social_query|HWU64|single_sen
what's happening in my social media|social_query|HWU64|single_sen
did tracy update her facebook status today|social_query|HWU64|single_sen
has derek logged into facebook today|social_query|HWU64|single_sen
show me a list of places where my relatives have been based on their photos|social_query|HWU64|single_sen
check instagram|social_query|HWU64|single_sen
hi what kind of pictures you uploaded in pinterest|social_query|HWU64|single_sen
order me some chipotle|takeaway_order|HWU64|single_sen
could you please help me to order some sushi from deliveroo|takeaway_order|HWU64|single_sen
order chinese food|takeaway_order|HWU64|single_sen
show me chinese food near me|takeaway_order|HWU64|single_sen
ordering food|takeaway_order|HWU64|single_sen
checkout top restaurant near me and order shahi panner|takeaway_order|HWU64|single_sen
find and order handi paneer in pavitra|takeaway_order|HWU64|single_sen
order food|takeaway_order|HWU64|single_sen
order a ham and cheese sandwich from subway|takeaway_order|HWU64|single_sen
can you look up chinese takeout near here|takeaway_order|HWU64|single_sen
any low priced delicacies|takeaway_order|HWU64|single_sen
how much does general tsos chicken cost at peking garden|takeaway_order|HWU64|single_sen
order one pizza from pizza hut|takeaway_order|HWU64|single_sen
how about some pizza tonight can you please order a pepperoni large|takeaway_order|HWU64|single_sen
order six chicken tacos from chipotle|takeaway_order|HWU64|single_sen
i want to eat some spicy thing|takeaway_order|HWU64|single_sen
places with pizza delivery near me|takeaway_order|HWU64|single_sen
make an order for noodles one pack make it as takeaway order|takeaway_order|HWU64|single_sen
order general t'so eggroll to go|takeaway_order|HWU64|single_sen
order pizza for delivery|takeaway_order|HWU64|single_sen
call pizza hut and order a large pan pizza with ham and mushrooms|takeaway_order|HWU64|single_sen
open takeout menus|takeaway_order|HWU64|single_sen
please call the golden fork and tell them to deliver one portion of the fish risotto|takeaway_order|HWU64|single_sen
order me a cheese burger from tommy's burgers|takeaway_order|HWU64|single_sen
call eastwind and order lomaine to go|takeaway_order|HWU64|single_sen
i am in need of some pizza what's the closest place that delivers|takeaway_order|HWU64|single_sen
order two hamburgers for me|takeaway_order|HWU64|single_sen
please put in an order from red thai fpr this evening|takeaway_order|HWU64|single_sen
order pizza|takeaway_order|HWU64|single_sen
place a takeaway order for a cheeseburger and fries from burger king|takeaway_order|HWU64|single_sen
closest chipotle|takeaway_order|HWU64|single_sen
call peking garden|takeaway_order|HWU64|single_sen
order chinese for delivery|takeaway_order|HWU64|single_sen
order from dominos|takeaway_order|HWU64|single_sen
place order for usual burritto at chipolte|takeaway_order|HWU64|single_sen
i want to order some takeout food|takeaway_order|HWU64|single_sen
get us spaghetti from pizza hut|takeaway_order|HWU64|single_sen
what mexican restaurants are there nearby for takeout|takeaway_order|HWU64|single_sen
can you order me a pizza today from dominos|takeaway_order|HWU64|single_sen
i want to eat something will you order food for me|takeaway_order|HWU64|single_sen
place an order for two pizzas from dominoes|takeaway_order|HWU64|single_sen
i want to order some food|takeaway_order|HWU64|single_sen
from wangs kitchen restaurant home delivery for a chicken manchow soup|takeaway_order|HWU64|single_sen
i want to order a takeaway from papa john's|takeaway_order|HWU64|single_sen
call domino's pizza|takeaway_order|HWU64|single_sen
id like to put in an order for some chinese food with hunan wok|takeaway_order|HWU64|single_sen
start a takeaway order for me|takeaway_order|HWU64|single_sen
find and order domino pizza at nearest store of domino|takeaway_order|HWU64|single_sen
order ribs for dinner|takeaway_order|HWU64|single_sen
order a large pan pizza with ham and mushrooms from pizza hut|takeaway_order|HWU64|single_sen
find the nearest olive garden that has take out service|takeaway_order|HWU64|single_sen
any good fast food items|takeaway_order|HWU64|single_sen
can you order me some buffalo chicken pizza|takeaway_order|HWU64|single_sen
order a pizza|takeaway_order|HWU64|single_sen
what places can i order takeout from near by|takeaway_order|HWU64|single_sen
give me options for indian carryout under dollars|takeaway_order|HWU64|single_sen
i want to order some takeaway food|takeaway_order|HWU64|single_sen
i want to order some chinese food tonight what's delivering to me|takeaway_order|HWU64|single_sen
call china wok|takeaway_order|HWU64|single_sen
hey order two wings with french fries from the chinese food store|takeaway_order|HWU64|single_sen
i am so hungry and tired and i think i might order some food now|takeaway_order|HWU64|single_sen
order a large plain pizza from mimo's for me|takeaway_order|HWU64|single_sen
order a pizza with sausage from domino's|takeaway_order|HWU64|single_sen
call and order pizza for delivery|takeaway_order|HWU64|single_sen
checkout subway food centre near me and order tandoori roti|takeaway_order|HWU64|single_sen
please order take from jason's deli|takeaway_order|HWU64|single_sen
can you direct me to the menu for the highest rated chinese carryout near me|takeaway_order|HWU64|single_sen
place an order for a pepperoni pizza at papa johns|takeaway_order|HWU64|single_sen
when i get home can you please order a pizza|takeaway_order|HWU64|single_sen
i want to order chinese takeout|takeaway_order|HWU64|single_sen
get me takeaway food|takeaway_order|HWU64|single_sen
order spaghetti from spaghetti warehouse to bring home|takeaway_order|HWU64|single_sen
place an order for a combo platter from china buffet|takeaway_order|HWU64|single_sen
can i order takeaway from spanish place|takeaway_order|HWU64|single_sen
confirm the order and send me the confirmation|takeaway_order|HWU64|single_sen
order me a large ham and olive pizza from dominos|takeaway_order|HWU64|single_sen
please order my favorite dish from my favorite restaurant|takeaway_order|HWU64|single_sen
i want to order a pizza from michael's pizza|takeaway_order|HWU64|single_sen
i want to eat two pita gyros please and some diet coke|takeaway_order|HWU64|single_sen
what are the offers in uber eats|takeaway_order|HWU64|single_sen
hi i want to order fried chick with white sauce|takeaway_order|HWU64|single_sen
hey order a side of hot wings with my previous order|takeaway_order|HWU64|single_sen
put an order in for two pizzas from dominoes|takeaway_order|HWU64|single_sen
order chinese from china spring wonton soup and a small beef and broccoli|takeaway_order|HWU64|single_sen
